Number of Records,Year,CDE_Energy_Values,Countries
1,2008,447.50153917,South Africa
1,2008,65.937886197,Eastern Africa
1,2008,420.507011454,Australia
1,2008,43.010068592,Bangladesh
1,2008,7378.529772138,China
1,2008,79.17172081,China Hong Kong SAR
1,2008,1466.924217029,India
1,2008,376.075533783,Indonesia
1,2008,1274.887276701,Japan
1,2008,197.788941232,Malaysia
1,2008,36.946794706,New Zealand
1,2008,146.350793477,Pakistan
1,2008,74.016411258,Philippines
1,2008,163.38444117,Singapore
1,2008,557.466541455,South Korea
1,2008,12.575278589,Sri Lanka
1,2008,260.391687695,Taiwan
1,2008,237.448386319,Thailand
1,2008,103.667524776,Vietnam
1,2009,502.255348972,Canada
1,2009,433.023324834,Mexico
1,2009,5263.896392595,US
1,2009,154.308472589,Argentina
1,2009,351.424125433,Brazil
1,2009,74.341492785,Chile
1,2009,65.176641247,Colombia
1,2009,27.888094496,Ecuador
1,2009,34.857419715,Peru
1,2009,20.404235989,Trinidad & Tobago
1,2009,171.994488076,Venezuela
1,2009,62.897384296,Austria
1,2009,129.804782676,Belgium
1,2009,43.748470078,Bulgaria
1,2009,19.771360941,Croatia
1,2009,9.179210974,Cyprus
1,2009,113.321139895,Czech Republic
1,2009,50.563042817,Denmark
1,2009,18.836422645,Estonia
1,2009,57.387920293,Finland
1,2009,356.258630285,France
1,2009,751.015478912,Germany
1,2009,104.187841146,Greece
1,2009,48.17851787,Hungary
1,2009,2.615073964,Iceland
1,2009,42.968037732,Ireland
1,2009,403.98691524,Italy
1,2009,7.914478412,Latvia
1,2009,12.069774085,Lithuania
1,2009,11.362151691,Luxembourg
1,2009,222.600496666,Netherlands
1,2009,8.621839005,North Macedonia
1,2009,35.497417204,Norway
1,2009,305.041133795,Poland
1,2009,56.944444515,Portugal
1,2009,79.722999272,Romania
1,2009,33.536975803,Slovakia
1,2009,14.976683165,Slovenia
1,2009,314.440844176,Spain
1,2009,53.374627277,Sweden
1,2009,43.567475071,Switzerland
1,2009,276.059744769,Turkey
1,2009,271.784882197,Ukraine
1,2009,516.115693057,United Kingdom
1,2009,25.938288229,Azerbaijan
1,2009,57.150881129,Belarus
1,2009,170.618191981,Kazakhstan
1,2009,1445.345475786,Russian Federation
1,2009,50.3320846,Turkmenistan
1,2009,,USSR
1,2009,102.869525333,Uzbekistan
1,2009,516.535823744,Iran
1,2009,93.223532441,Iraq
1,2009,68.390673119,Israel
1,2009,81.24894486,Kuwait
1,2009,42.125767172,Oman
1,2009,50.972078865,Qatar
1,2009,443.20317306,Saudi Arabia
1,2009,205.513757719,United Arab Emirates
1,2009,95.808200733,Algeria
1,2009,177.157795531,Egypt
1,2009,45.15296942,Morocco
1,2009,446.691603424,South Africa
1,2009,70.000809261,Eastern Africa
1,2009,414.785472302,Australia
1,2009,47.670514057,Bangladesh
1,2009,7708.829701384,China
1,2009,86.473341449,China Hong Kong SAR
1,2009,1595.641632056,India
1,2009,387.933556693,Indonesia
1,2009,1112.45149311,Japan
1,2009,190.306230744,Malaysia
1,2009,33.885109284,New Zealand
1,2009,145.999733793,Pakistan
1,2009,74.623330065,Philippines
1,2009,176.678872805,Singapore
1,2009,559.729237307,South Korea
1,2009,13.234187738,Sri Lanka
1,2009,249.653798196,Taiwan
1,2009,236.482144429,Thailand
1,2009,102.443312171,Vietnam
1,2010,526.724639065,Canada
1,2010,442.415847274,Mexico
1,2010,5465.593465423,US
1,2010,166.044081804,Argentina
1,2010,399.383601275,Brazil
1,2010,76.052669533,Chile
1,2010,72.621915144,Colombia
1,2010,32.13152815,Ecuador
1,2010,38.647338659,Peru
1,2010,22.486216783,Trinidad & Tobago
1,2010,166.383464792,Venezuela
1,2010,68.080570669,Austria
1,2010,138.422413538,Belgium
1,2010,45.804660859,Bulgaria
1,2010,18.978290737,Croatia
1,2010,8.828808369,Cyprus
1,2010,116.305422794,Czech Republic
1,2010,51.307730712,Denmark
1,2010,23.022108679,Estonia
1,2010,65.515802103,Finland
1,2010,361.49118938,France
1,2010,780.554878539,Germany
1,2010,96.001247238,Greece
1,2010,48.813242355,Hungary
1,2010,2.534310549,Iceland
1,2010,42.628244266,Ireland
1,2010,409.790205607,Italy
1,2010,9.237763894,Latvia
1,2010,13.16031576,Lithuania
1,2010,11.961087659,Luxembourg
1,2010,232.434371896,Netherlands
1,2010,8.390778368,North Macedonia
1,2010,36.54094138,Norway
1,2010,322.77255861,Poland
1,2010,51.521022128,Portugal
1,2010,77.456027298,Romania
1,2010,36.048285272,Slovakia
1,2010,15.236086072,Slovenia
1,2010,298.688187993,Spain
1,2010,56.714402745,Sweden
1,2010,41.304714542,Switzerland
1,2010,278.581289614,Turkey
1,2010,286.896206258,Ukraine
1,2010,532.630430914,United Kingdom
1,2010,24.860630554,Azerbaijan
1,2010,60.214995046,Belarus
1,2010,183.85663105,Kazakhstan
1,2010,1492.230939167,Russian Federation
1,2010,54.306823691,Turkmenistan
1,2010,,USSR
1,2010,100.689421202,Uzbekistan
1,2010,518.021531144,Iran
1,2010,99.077084201,Iraq
1,2010,71.556489213,Israel
1,2010,86.955467966,Kuwait
1,2010,48.953896259,Oman
1,2010,59.784651418,Qatar
1,2010,485.135366092,Saudi Arabia
1,2010,215.265338022,United Arab Emirates
1,2010,94.233018712,Algeria
1,2010,188.770831324,Egypt
1,2010,49.09352608,Morocco
1,2010,448.904954575,South Africa
1,2010,75.304532691,Eastern Africa
1,2010,408.686799609,Australia
1,2010,50.821098172,Bangladesh
1,2010,8135.247867868,China
1,2010,88.322907891,China Hong Kong SAR
1,2010,1660.97049686,India
1,2010,427.566673582,Indonesia
1,2010,1183.812627928,Japan
1,2010,213.014305445,Malaysia
1,2010,34.03353683,New Zealand
1,2010,145.661424148,Pakistan
1,2010,80.079541507,Philippines
1,2010,185.337577763,Singapore
1,2010,615.714786126,South Korea
1,2010,13.147079259,Sri Lanka
1,2010,263.893023587,Taiwan
1,2010,248.709462759,Thailand
1,2010,121.897305168,Vietnam
1,2011,539.016148455,Canada
1,2011,465.416187736,Mexico
1,2011,5355.706386664,US
1,2011,168.794029441,Argentina
1,2011,424.390026747,Brazil
1,2011,86.996834859,Chile
1,2011,71.274808691,Colombia
1,2011,32.911492711,Ecuador
1,2011,44.060799975,Peru
1,2011,22.497176967,Trinidad & Tobago
1,2011,170.805282818,Venezuela
1,2011,62.445709774,Austria
1,2011,125.11484012,Belgium
1,2011,50.743111926,Bulgaria
1,2011,18.290837402,Croatia
1,2011,8.702955158,Cyprus
1,2011,112.810752472,Czech Republic
1,2011,46.414430385,Denmark
1,2011,23.911052737,Estonia
1,2011,57.616918369,Finland
1,2011,334.900584195,France
1,2011,761.029623903,Germany
1,2011,95.408146596,Greece
1,2011,50.283222142,Hungary
1,2011,2.511254328,Iceland
1,2011,38.568067537,Ireland
1,2011,399.78558224,Italy
1,2011,8.29996101,Latvia
1,2011,12.382281343,Lithuania
1,2011,11.728162398,Luxembourg
1,2011,224.386110438,Netherlands
1,2011,9.226959165,North Macedonia
1,2011,36.67248662,Norway
1,2011,322.568934386,Poland
1,2011,51.418308101,Portugal
1,2011,83.287720907,Romania
1,2011,33.544652001,Slovakia
1,2011,15.210196703,Slovenia
1,2011,308.825152266,Spain
1,2011,51.971318161,Sweden
1,2011,39.385268328,Switzerland
1,2011,301.506782587,Turkey
1,2011,302.983369379,Ukraine
1,2011,494.954998914,United Kingdom
1,2011,28.543778906,Azerbaijan
1,2011,57.056291994,Belarus
1,2011,202.454528174,Kazakhstan
1,2011,1555.881698499,Russian Federation
1,2011,59.929702729,Turkmenistan
1,2011,,USSR
1,2011,107.100042725,Uzbekistan
1,2011,537.96195269,Iran
1,2011,104.01214294,Iraq
1,2011,73.085289133,Israel
1,2011,85.884041927,Kuwait
1,2011,52.323339778,Oman
1,2011,68.020556199,Qatar
1,2011,501.541636787,Saudi Arabia
1,2011,222.340042653,United Arab Emirates
1,2011,100.577985187,Algeria
1,2011,189.52905327,Egypt
1,2011,52.912078408,Morocco
1,2011,440.235868869,South Africa
1,2011,80.095996006,Eastern Africa
1,2011,414.62949372,Australia
1,2011,54.976271214,Bangladesh
1,2011,8805.841996407,China
1,2011,92.000280804,China Hong Kong SAR
1,2011,1735.730608667,India
1,2011,478.980933346,Indonesia
1,2011,1194.746500157,Japan
1,2011,213.520301297,Malaysia
1,2011,33.506521506,New Zealand
1,2011,144.099440794,Pakistan
1,2011,80.815921488,Philippines
1,2011,192.722428482,Singapore
1,2011,646.761257076,South Korea
1,2011,14.823527726,Sri Lanka
1,2011,267.062284043,Taiwan
1,2011,253.541608139,Thailand
1,2011,134.968661048,Vietnam
1,2012,523.221629678,Canada
1,2012,473.698587333,Mexico
1,2012,5137.040657946,US
1,2012,175.337289469,Argentina
1,2012,443.383727777,Brazil
1,2012,89.37265247,Chile
1,2012,79.741338512,Colombia
1,2012,34.292111737,Ecuador
1,2012,43.797626566,Peru
1,2012,21.835521732,Trinidad & Tobago
1,2012,181.30278877,Venezuela
1,2012,60.373214391,Austria
1,2012,120.908527335,Belgium
1,2012,46.136682858,Bulgaria
1,2012,16.621051476,Croatia
1,2012,8.135052481,Cyprus
1,2012,108.981011811,Czech Republic
1,2012,40.96279655,Denmark
1,2012,23.532379271,Estonia
1,2012,51.452212917,Finland
1,2012,336.27964589,France
1,2012,770.291290455,Germany
1,2012,89.762549377,Greece
1,2012,45.861673166,Hungary
1,2012,2.506964934,Iceland
1,2012,38.705383618,Ireland
1,2012,386.57994142,Italy
1,2012,8.023753239,Latvia
1,2012,12.432697843,Lithuania
1,2012,11.415583985,Luxembourg
1,2012,217.265225922,Netherlands
1,2012,8.809860927,North Macedonia
1,2012,36.471041449,Norway
1,2012,307.219105773,Poland
1,2012,50.715266354,Portugal
1,2012,80.105659141,Romania
1,2012,32.238276466,Slovakia
1,2012,14.697208822,Slovenia
1,2012,307.191136502,Spain
1,2012,49.17174102,Sweden
1,2012,40.692569211,Switzerland
1,2012,316.947695536,Turkey
1,2012,296.710044074,Ukraine
1,2012,511.845183122,United Kingdom
1,2012,29.59243802,Azerbaijan
1,2012,58.544619139,Belarus
1,2012,209.680026794,Kazakhstan
1,2012,1569.103669712,Russian Federation
1,2012,65.167847607,Turkmenistan
1,2012,,USSR
1,2012,104.045575062,Uzbekistan
1,2012,539.735424425,Iran
1,2012,111.071445266,Iraq
1,2012,78.917217849,Israel
1,2012,95.99143419,Kuwait
1,2012,57.579075737,Oman
1,2012,76.771346231,Qatar
1,2012,525.479848617,Saudi Arabia
1,2012,233.453904309,United Arab Emirates
1,2012,108.949773397,Algeria
1,2012,200.432883108,Egypt
1,2012,53.925300535,Morocco
1,2012,434.417552563,South Africa
1,2012,79.476945361,Eastern Africa
1,2012,406.685067239,Australia
1,2012,60.347188645,Bangladesh
1,2012,8991.476208185,China
1,2012,88.704030502,China Hong Kong SAR
1,2012,1849.248165724,India
1,2012,511.831400718,Indonesia
1,2012,1285.640663304,Japan
1,2012,226.286948099,Malaysia
1,2012,35.292221051,New Zealand
1,2012,145.467866841,Pakistan
1,2012,83.346376531,Philippines
1,2012,191.960765299,Singapore
1,2012,643.799372852,South Korea
1,2012,16.115513007,Sri Lanka
1,2012,261.725024646,Taiwan
1,2012,270.885714067,Thailand
1,2012,132.602858977,Vietnam
1,2013,541.92004577,Canada
1,2013,472.509509691,Mexico
1,2013,5260.471402596,US
1,2013,182.845161729,Argentina
1,2013,483.417278022,Brazil
1,2013,91.106419338,Chile
1,2013,83.478395347,Colombia
1,2013,36.557958693,Ecuador
1,2013,45.09653987,Peru
1,2013,23.154497141,Trinidad & Tobago
1,2013,176.005871165,Venezuela
1,2013,59.603008275,Austria
1,2013,121.839825628,Belgium
1,2013,40.978534116,Bulgaria
1,2013,16.110602029,Croatia
1,2013,7.252134704,Cyprus
1,2013,104.813792482,Czech Republic
1,2013,43.430997447,Denmark
1,2013,24.601260078,Estonia
1,2013,52.908214074,Finland
1,2013,336.003639659,France
1,2013,794.595782353,Germany
1,2013,81.284408687,Greece
1,2013,43.340549613,Hungary
1,2013,2.66747682,Iceland
1,2013,37.483214453,Ireland
1,2013,353.592964298,Italy
1,2013,7.958432665,Latvia
1,2013,11.658997132,Lithuania
1,2013,10.88228867,Luxembourg
1,2013,211.743607949,Netherlands
1,2013,7.811356392,North Macedonia
1,2013,36.467452448,Norway
1,2013,309.82974877,Poland
1,2013,49.335120766,Portugal
1,2013,69.213150218,Romania
1,2013,32.93264205,Slovakia
1,2013,14.09001225,Slovenia
1,2013,275.920287979,Spain
1,2013,47.970669478,Sweden
1,2013,42.834598465,Switzerland
1,2013,305.484367912,Turkey
1,2013,285.672124351,Ukraine
1,2013,498.447630221,United Kingdom
1,2013,30.242416991,Azerbaijan
1,2013,58.130736662,Belarus
1,2013,210.989966789,Kazakhstan
1,2013,1527.738685361,Russian Federation
1,2013,58.291431973,Turkmenistan
1,2013,,USSR
1,2013,103.464788752,Uzbekistan
1,2013,572.91241185,Iran
1,2013,119.532523264,Iraq
1,2013,69.436882002,Israel
1,2013,100.531864445,Kuwait
1,2013,65.603780018,Oman
1,2013,83.687165155,Qatar
1,2013,534.264844241,Saudi Arabia
1,2013,248.863414123,United Arab Emirates
1,2013,115.439977546,Algeria
1,2013,198.952322246,Egypt
1,2013,54.310180603,Morocco
1,2013,435.129079883,South Africa
1,2013,88.426698901,Eastern Africa
1,2013,401.83555605,Australia
1,2013,61.59700165,Bangladesh
1,2013,9237.723311637,China
1,2013,91.535047185,China Hong Kong SAR
1,2013,1930.0031622,India
1,2013,526.438559979,Indonesia
1,2013,1273.568449722,Japan
1,2013,232.418999717,Malaysia
1,2013,34.988553905,New Zealand
1,2013,145.535052693,Pakistan
1,2013,92.172248126,Philippines
1,2013,192.781893243,Singapore
1,2013,646.117151755,South Korea
1,2013,13.954333031,Sri Lanka
1,2013,262.409300244,Taiwan
1,2013,273.874319481,Thailand
1,2013,140.737200846,Vietnam
1,2014,551.315913468,Canada
1,2014,459.159973419,Mexico
1,2014,5300.38690242,US
1,2014,182.772357163,Argentina
1,2014,504.610029547,Brazil
1,2014,88.408544775,Chile
1,2014,89.190405978,Colombia
1,2014,38.477092787,Ecuador
1,2014,46.01232752,Peru
1,2014,22.559142234,Trinidad & Tobago
1,2014,170.494917944,Venezuela
1,2014,56.400016013,Austria
1,2014,114.183342726,Belgium
1,2014,43.256675091,Bulgaria
1,2014,15.824331898,Croatia
1,2014,7.325073791,Cyprus
1,2014,101.70644164,Czech Republic
1,2014,40.090057452,Denmark
1,2014,24.258014759,Estonia
1,2014,48.460767481,Finland
1,2014,302.262316572,France
1,2014,748.355752269,Germany
1,2014,77.726991022,Greece
1,2014,42.32573679,Hungary
1,2014,2.698918438,Iceland
1,2014,37.233212864,Ireland
1,2014,330.179499675,Italy
1,2014,7.654443448,Latvia
1,2014,10.992057746,Lithuania
1,2014,10.481013967,Luxembourg
1,2014,200.751312229,Netherlands
1,2014,7.395044148,North Macedonia
1,2014,35.837718126,Norway
1,2014,292.92017677,Poland
1,2014,49.275387429,Portugal
1,2014,69.729000384,Romania
1,2014,29.828783091,Slovakia
1,2014,12.62957216,Slovenia
1,2014,273.643580146,Spain
1,2014,46.179686703,Sweden
1,2014,38.041628707,Switzerland
1,2014,337.544421884,Turkey
1,2014,244.877173219,Ukraine
1,2014,457.293484806,United Kingdom
1,2014,31.039403408,Azerbaijan
1,2014,57.262720982,Belarus
1,2014,212.494129687,Kazakhstan
1,2014,1530.797304743,Russian Federation
1,2014,60.4596303,Turkmenistan
1,2014,,USSR
1,2014,108.129683821,Uzbekistan
1,2014,588.869682765,Iran
1,2014,115.579561773,Iraq
1,2014,66.845418819,Israel
1,2014,90.289836836,Kuwait
1,2014,65.16768465,Oman
1,2014,91.035061062,Qatar
1,2014,570.412630179,Saudi Arabia
1,2014,245.132096618,United Arab Emirates
1,2014,123.597268639,Algeria
1,2014,203.53646346,Egypt
1,2014,56.46089799,Morocco
1,2014,439.070273734,South Africa
1,2014,100.053881115,Eastern Africa
1,2014,408.829726889,Australia
1,2014,66.019107132,Bangladesh
1,2014,9223.72750018,China
1,2014,89.753280629,China Hong Kong SAR
1,2014,2083.340816786,India
1,2014,480.618669039,Indonesia
1,2014,1239.558459938,Japan
1,2014,240.198590251,Malaysia
1,2014,34.993066772,New Zealand
1,2014,152.339585135,Pakistan
1,2014,97.647963804,Philippines
1,2014,192.581226597,Singapore
1,2014,644.647733253,South Korea
1,2014,14.229928438,Sri Lanka
1,2014,268.50568807,Taiwan
1,2014,280.694393895,Thailand
1,2014,157.149368039,Vietnam
1,2015,544.567584977,Canada
1,2015,462.968167384,Mexico
1,2015,5153.692956861,US
1,2015,186.042635084,Argentina
1,2015,487.613469848,Brazil
1,2015,88.919084134,Chile
1,2015,89.786285559,Colombia
1,2015,37.58324434,Ecuador
1,2015,49.699871829,Peru
1,2015,22.146062632,Trinidad & Tobago
1,2015,163.627627719,Venezuela
1,2015,59.356750104,Austria
1,2015,121.304983648,Belgium
1,2015,46.054861315,Bulgaria
1,2015,16.243276284,Croatia
1,2015,7.497763315,Cyprus
1,2015,102.898651719,Czech Republic
1,2015,36.800846337,Denmark
1,2015,22.365865338,Estonia
1,2015,44.68967103,Finland
1,2015,310.488244167,France
1,2015,751.936598134,Germany
1,2015,75.111041548,Greece
1,2015,45.064106496,Hungary
1,2015,2.920683181,Iceland
1,2015,38.974718071,Ireland
1,2015,343.08364172,Italy
1,2015,7.846157859,Latvia
1,2015,11.27573825,Lithuania
1,2015,10.148049172,Luxembourg
1,2015,209.211394791,Netherlands
1,2015,7.102105031,North Macedonia
1,2015,35.849361563,Norway
1,2015,292.929842018,Poland
1,2015,53.703425495,Portugal
1,2015,70.590544901,Romania
1,2015,30.121671972,Slovakia
1,2015,12.698941076,Slovenia
1,2015,289.182235747,Spain
1,2015,46.44141497,Sweden
1,2015,38.839765079,Switzerland
1,2015,346.123825182,Turkey
1,2015,192.526321349,Ukraine
1,2015,438.377481279,United Kingdom
1,2015,33.763517797,Azerbaijan
1,2015,53.07724174,Belarus
1,2015,207.510037389,Kazakhstan
1,2015,1489.495092331,Russian Federation
1,2015,71.537865886,Turkmenistan
1,2015,,USSR
1,2015,103.074902774,Uzbekistan
1,2015,585.686966637,Iran
1,2015,115.617312378,Iraq
1,2015,69.793947595,Israel
1,2015,98.333971744,Kuwait
1,2015,68.594922664,Oman
1,2015,100.886859165,Qatar
1,2015,587.113954999,Saudi Arabia
1,2015,267.057449652,United Arab Emirates
1,2015,128.966965444,Algeria
1,2015,208.774474837,Egypt
1,2015,56.718145994,Morocco
1,2015,425.915795738,South Africa
1,2015,104.730985705,Eastern Africa
1,2015,413.215098811,Australia
1,2015,78.021566192,Bangladesh
1,2015,9174.617606984,China
1,2015,90.528506953,China Hong Kong SAR
1,2015,2147.809695166,India
1,2015,488.60590202,Indonesia
1,2015,1197.375222331,Japan
1,2015,245.59214808,Malaysia
1,2015,35.476700044,New Zealand
1,2015,159.933903226,Pakistan
1,2015,106.602187916,Philippines
1,2015,204.427053026,Singapore
1,2015,656.477997069,South Korea
1,2015,17.872872716,Sri Lanka
1,2015,266.557554883,Taiwan
1,2015,289.365002142,Thailand
1,2015,183.032297648,Vietnam
1,2016,535.898708018,Canada
1,2016,468.539459608,Mexico
1,2016,5053.71866408,US
1,2016,185.88076988,Argentina
1,2016,450.987086018,Brazil
1,2016,94.062948556,Chile
1,2016,97.862156826,Colombia
1,2016,35.452819113,Ecuador
1,2016,53.166077625,Peru
1,2016,21.55464907,Trinidad & Tobago
1,2016,151.372452571,Venezuela
1,2016,59.69515406,Austria
1,2016,123.238294853,Belgium
1,2016,43.191473508,Bulgaria
1,2016,16.687526156,Croatia
1,2016,8.112640748,Cyprus
1,2016,104.858209496,Czech Republic
1,2016,37.978392943,Denmark
1,2016,22.597985012,Estonia
1,2016,48.163823541,Finland
1,2016,315.318763748,France
1,2016,766.571348931,Germany
1,2016,71.946840479,Greece
1,2016,45.536011077,Hungary
1,2016,3.245712361,Iceland
1,2016,40.479544776,Ireland
1,2016,343.619927046,Italy
1,2016,8.165613829,Latvia
1,2016,11.656128209,Lithuania
1,2016,9.996978046,Luxembourg
1,2016,212.723865985,Netherlands
1,2016,6.96454579,North Macedonia
1,2016,34.682259141,Norway
1,2016,305.639881977,Poland
1,2016,52.99857121,Portugal
1,2016,69.285290366,Romania
1,2016,30.659548306,Slovakia
1,2016,13.63239069,Slovenia
1,2016,282.344550071,Spain
1,2016,46.717777135,Sweden
1,2016,37.40132895,Switzerland
1,2016,366.036772632,Turkey
1,2016,213.682962084,Ukraine
1,2016,414.670494839,United Kingdom
1,2016,33.218950703,Azerbaijan
1,2016,53.449302792,Belarus
1,2016,208.487185099,Kazakhstan
1,2016,1501.535591359,Russian Federation
1,2016,68.818229627,Turkmenistan
1,2016,,USSR
1,2016,103.242398734,Uzbekistan
1,2016,593.870917775,Iran
1,2016,132.134465898,Iraq
1,2016,69.118568849,Israel
1,2016,99.346229593,Kuwait
1,2016,69.351498926,Oman
1,2016,99.932123126,Qatar
1,2016,597.622699707,Saudi Arabia
1,2016,276.438415768,United Arab Emirates
1,2016,127.663465707,Algeria
1,2016,218.313573997,Egypt
1,2016,56.972320834,Morocco
1,2016,428.492328097,South Africa
1,2016,103.238771515,Eastern Africa
1,2016,418.314898888,Australia
1,2016,79.165170878,Bangladesh
1,2016,9118.951445424,China
1,2016,92.700678744,China Hong Kong SAR
1,2016,2234.221421491,India
1,2016,493.084052624,Indonesia
1,2016,1178.505844334,Japan
1,2016,240.846145443,Malaysia
1,2016,34.738188959,New Zealand
1,2016,175.490690937,Pakistan
1,2016,116.866252617,Philippines
1,2016,219.314181163,Singapore
1,2016,662.534854004,South Korea
1,2016,20.248585146,Sri Lanka
1,2016,275.673954289,Taiwan
1,2016,295.454204802,Thailand
1,2016,194.569035656,Vietnam
1,2017,549.53609321,Canada
1,2017,476.846261526,Mexico
1,2017,5014.356760738,US
1,2017,184.132417577,Argentina
1,2017,458.870201542,Brazil
1,2017,93.098796404,Chile
1,2017,93.189880091,Colombia
1,2017,34.368137669,Ecuador
1,2017,49.176377928,Peru
1,2017,20.733103983,Trinidad & Tobago
1,2017,142.565129434,Venezuela
1,2017,62.478852815,Austria
1,2017,125.979535418,Belgium
1,2017,45.77744964,Bulgaria
1,2017,17.078585661,Croatia
1,2017,8.309006428,Cyprus
1,2017,103.003372018,Czech Republic
1,2017,35.483040042,Denmark
1,2017,24.435767906,Estonia
1,2017,45.356035669,Finland
1,2017,321.390178639,France
1,2017,762.617300029,Germany
1,2017,77.11914933,Greece
1,2017,47.851340444,Hungary
1,2017,3.44006375,Iceland
1,2017,39.377989741,Ireland
1,2017,346.251445643,Italy
1,2017,8.011140132,Latvia
1,2017,12.152858934,Lithuania
1,2017,10.317425509,Luxembourg
1,2017,205.938175082,Netherlands
1,2017,7.458320754,North Macedonia
1,2017,34.979533039,Norway
1,2017,315.406304191,Poland
1,2017,57.835414724,Portugal
1,2017,72.625131702,Romania
1,2017,32.819772948,Slovakia
1,2017,13.545246881,Slovenia
1,2017,299.860720093,Spain
1,2017,45.935615635,Sweden
1,2017,38.183105783,Switzerland
1,2017,388.53926102,Turkey
1,2017,184.954788165,Ukraine
1,2017,403.209416532,United Kingdom
1,2017,32.194333785,Azerbaijan
1,2017,53.982142648,Belarus
1,2017,219.677581837,Kazakhstan
1,2017,1488.423010199,Russian Federation
1,2017,71.783725904,Turkmenistan
1,2017,,USSR
1,2017,107.19046769,Uzbekistan
1,2017,622.145907892,Iran
1,2017,133.67798578,Iraq
1,2017,70.042606088,Israel
1,2017,98.405982817,Kuwait
1,2017,68.688949092,Oman
1,2017,102.386352331,Qatar
1,2017,591.074769619,Saudi Arabia
1,2017,269.202740138,United Arab Emirates
1,2017,127.835047593,Algeria
1,2017,221.269640317,Egypt
1,2017,59.993196781,Morocco
1,2017,418.466356861,South Africa
1,2017,109.974369474,Eastern Africa
1,2017,412.294242636,Australia
1,2017,82.716587707,Bangladesh
1,2017,9229.779708955,China
1,2017,98.929931434,China Hong Kong SAR
1,2017,2316.871730445,India
1,2017,516.104681007,Indonesia
1,2017,1171.76397026,Japan
1,2017,241.648713067,Malaysia
1,2017,36.846982646,New Zealand
1,2017,188.469504744,Pakistan
1,2017,128.866674147,Philippines
1,2017,231.268502189,Singapore
1,2017,678.778510501,South Korea
1,2017,21.707177477,Sri Lanka
1,2017,288.389513925,Taiwan
1,2017,299.890274761,Thailand
1,2017,195.522549551,Vietnam
1,2018,550.294100171,Canada
1,2018,462.477817294,Mexico
1,2018,5145.163187204,US
1,2018,180.288732201,Argentina
1,2018,441.760773799,Brazil
1,2018,95.80448698,Chile
1,2018,98.060050548,Colombia
1,2018,37.066081048,Ecuador
1,2018,52.307290603,Peru
1,2018,20.717074402,Trinidad & Tobago
1,2018,123.709743998,Venezuela
1,2018,61.201093434,Austria
1,2018,129.590742407,Belgium
1,2018,42.684770618,Bulgaria
1,2018,16.871299565,Croatia
1,2018,8.229805215,Cyprus
1,2018,103.247403889,Czech Republic
1,2018,35.661948332,Denmark
1,2018,25.664452592,Estonia
1,2018,46.567886537,Finland
1,2018,311.760071032,France
1,2018,725.67347129,Germany
1,2018,76.223231343,Greece
1,2018,47.682230347,Hungary
1,2018,3.468423883,Iceland
1,2018,39.12857184,Ireland
1,2018,336.346798277,Italy
1,2018,7.812695569,Latvia
1,2018,12.14845864,Lithuania
1,2018,10.741223464,Luxembourg
1,2018,202.672083895,Netherlands
1,2018,7.339446289,North Macedonia
1,2018,35.457074166,Norway
1,2018,322.536263205,Poland
1,2018,54.535724715,Portugal
1,2018,71.986206332,Romania
1,2018,32.852762706,Slovakia
1,2018,13.686554421,Slovenia
1,2018,295.209887648,Spain
1,2018,44.828629416,Sweden
1,2018,36.637146476,Switzerland
1,2018,389.857470679,Turkey
1,2018,186.54361509,Ukraine
1,2018,394.136617304,United Kingdom
1,2018,31.758930669,Azerbaijan
1,2018,56.649002991,Belarus
1,2018,248.122091246,Kazakhstan
1,2018,1550.774127244,Russian Federation
1,2018,78.487522466,Turkmenistan
1,2018,,USSR
1,2018,104.271737687,Uzbekistan
1,2018,656.363340054,Iran
1,2018,151.397200035,Iraq
1,2018,69.641243529,Israel
1,2018,98.174158107,Kuwait
1,2018,71.390494067,Oman
1,2018,101.157845355,Qatar
1,2018,571.020081023,Saudi Arabia
1,2018,276.980190936,United Arab Emirates
1,2018,135.530545125,Algeria
1,2018,224.206096637,Egypt
1,2018,62.767799344,Morocco
1,2018,421.130673384,South Africa
1,2018,113.039596364,Eastern Africa
1,2018,416.56673225,Australia
1,2018,90.424944316,Bangladesh
1,2018,9428.712230834,China
1,2018,99.500991246,China Hong Kong SAR
1,2018,2479.071902499,India
1,2018,542.970786609,Indonesia
1,2018,1148.426405031,Japan
1,2018,250.294079181,Malaysia
1,2018,35.868691818,New Zealand
1,2018,195.70689981,Pakistan
1,2018,133.74310215,Philippines
1,2018,230.012184096,Singapore
1,2018,697.584006751,South Korea
1,2018,20.598846558,Sri Lanka
1,2018,286.031432885,Taiwan
1,2018,302.388083038,Thailand
1,2018,224.525604206,Vietnam
